"Grocery Shopper","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Grocery Stock Clerk","55","{""emoji"":{""char"":""🛒""}}"
"Grocery Team Lead","55","{""emoji"":{""char"":""👔""}}"
"Groomer","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Ground Crew","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Ground Manager","75","{""emoji"":{""char"":""👔""}}"
"Ground Operations Manager","65","{""emoji"":{""char"":""👔""}}"
"Ground Operations Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Groundskeeper","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Groundworker","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Account Director","65","{""emoji"":{""char"":""💼""}}"
"Group Account Manager","65","{""emoji"":{""char"":""💼""}}"
"Group Accountant","75","{""emoji"":{""char"":""💰""}}"
"Group Accounting Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Administrator","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Advertising Manager","65","{""emoji"":{""char"":""📣""}}"
"Group Art Supervisor","65","{""emoji"":{""char"":""👔""}}"
"Group Assistant","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Audit Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Brand Manager","65","{""emoji"":{""char"":""📣""}}"
"Group Business Controller","55","{""emoji"":{""char"":""💰""}}"
"Group Business Development Director","60","{""emoji"":{""char"":""💼""}}"
"Group Business Development Manager","60","{""emoji"":{""char"":""💼""}}"
"Group Business Director","65","{""emoji"":{""char"":""👔""}}"
"Group Buyer","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Category Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Chair","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Chief Accountant","65","{""emoji"":{""char"":""💰""}}"
"Group Chief Executive Officer","60","{""emoji"":{""char"":""👮""}}"
"Group Chief Financial Officer","60","{""emoji"":{""char"":""👮""}}"
"Group Chief Information Officer","60","{""emoji"":{""char"":""👮""}}"
"Group Commercial Director","65","{""emoji"":{""char"":""👔""}}"
"Group Commercial Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Communications Manager","65","{""emoji"":{""char"":""📣""}}"
"Group Company Secretary","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Consultant","75","{""emoji"":{""char"":""💼""}}"
"Group Controller","65","{""emoji"":{""char"":""💰""}}"
"Group Coordinator","75","{""emoji"":{""char"":""👔""}}"
"Group Copy Supervisor","65","{""emoji"":{""char"":""👔""}}"
"Group Creative Director","65","{""emoji"":{""char"":""🎨""}}"
"Group Credit Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Development Director","65","{""emoji"":{""char"":""👔""}}"
"Group Development Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Director","75","{""emoji"":{""char"":""👔""}}"
"Group Editor","75","{""emoji"":{""char"":""✍️""}}"
"Group Engineer","75","{""emoji"":{""char"":""👨‍💻""}}"
"Group Event Coordinator","65","{""emoji"":{""char"":""👔""}}"
"Group Executive","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Exercise Instructor","55","{""emoji"":{""char"":""👨‍🏫""}}"
"Group Facilitator","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Finance Director","65","{""emoji"":{""char"":""👔""}}"
"Group Finance Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Financial Accountant","65","{""emoji"":{""char"":""💰""}}"
"Group Financial Analyst","65","{""emoji"":{""char"":""💰""}}"
"Group Financial Controller","55","{""emoji"":{""char"":""💰""}}"
"Group Fitness Instructor","55","{""emoji"":{""char"":""👨‍🏫""}}"
"Group General Counsel","55","{""emoji"":{""char"":""⚖️""}}"
"Group General Manager","65","{""emoji"":{""char"":""🎖️""}}"
"Group Head","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Head Human Resources","50","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Head Information Technology","50","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Head Marketing","55","{""emoji"":{""char"":""📣""}}"
"Group Head Sales","55","{""emoji"":{""char"":""💼""}}"
"Group Human Resources Director","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Human Resources Manager","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Information Technology Director","60","{""emoji"":{""char"":""👔""}}"
"Group Information Technology Manager","60","{""emoji"":{""char"":""👔""}}"
"Group Instructor","65","{""emoji"":{""char"":""👨‍🏫""}}"
"Group Internal Audit Manager","60","{""emoji"":{""char"":""👔""}}"
"Group Internal Auditor","55","{""emoji"":{""char"":""💰""}}"
"Group Key Account Manager","60","{""emoji"":{""char"":""💼""}}"
"Group Lead","65","{""emoji"":{""char"":""👔""}}"
"Group Legal Counsel","55","{""emoji"":{""char"":""⚖️""}}"
"Group Logistics Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Management Accountant","65","{""emoji"":{""char"":""💰""}}"
"Group Manager","75","{""emoji"":{""char"":""👔""}}"
"Group Manager Product Development","50","{""emoji"":{""char"":""👔""}}"
"Group Managing Director","65","{""emoji"":{""char"":""👔""}}"
"Group Marketing Communications Manager","60","{""emoji"":{""char"":""📣""}}"
"Group Marketing Director","65","{""emoji"":{""char"":""📣""}}"
"Group Marketing Manager","65","{""emoji"":{""char"":""📣""}}"
"Group Media Director","65","{""emoji"":{""char"":""👔""}}"
"Group Operations Director","65","{""emoji"":{""char"":""👔""}}"
"Group Operations Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Planning Director","65","{""emoji"":{""char"":""👔""}}"
"Group Planning Manager","65","{""emoji"":{""char"":""👔""}}"
"Group President","75","{""emoji"":{""char"":""👔""}}"
"Group Procurement Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Product Director","65","{""emoji"":{""char"":""📋""}}"
"Group Product Manager","65","{""emoji"":{""char"":""📋""}}"
"Group Product Marketing Manager","60","{""emoji"":{""char"":""📣""}}"
"Group Production Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Program Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Project Lead","55","{""emoji"":{""char"":""👔""}}"
"Group Project Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Publisher","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Purchasing Director","65","{""emoji"":{""char"":""👔""}}"
"Group Purchasing Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Quality Assurance Manager","60","{""emoji"":{""char"":""👔""}}"
"Group Reporting Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Representative","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Research Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Reservations Coordinator","65","{""emoji"":{""char"":""👔""}}"
"Group Risk Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Sales","65","{""emoji"":{""char"":""💼""}}"
"Group Sales Account Executive","60","{""emoji"":{""char"":""💼""}}"
"Group Sales Coordinator","65","{""emoji"":{""char"":""💼""}}"
"Group Sales Executive","65","{""emoji"":{""char"":""💼""}}"
"Group Sales Intern","55","{""emoji"":{""char"":""🎓""}}"
"Group Sales Manager","65","{""emoji"":{""char"":""💼""}}"
"Group Sales Marketing Director","60","{""emoji"":{""char"":""💼""}}"
"Group Sales Marketing Manager","60","{""emoji"":{""char"":""💼""}}"
"Group Sales Representative","65","{""emoji"":{""char"":""💼""}}"
"Group Secretary","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Senior Vice President","60","{""emoji"":{""char"":""👔""}}"
"Group Service Coordinator","65","{""emoji"":{""char"":""👔""}}"
"Group Service Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Station Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Strategy Director","65","{""emoji"":{""char"":""👔""}}"
"Group Strategy Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Supervisor","75","{""emoji"":{""char"":""👔""}}"
"Group Supply Chain Manager","60","{""emoji"":{""char"":""👔""}}"
"Group Tax Manager","65","{""emoji"":{""char"":""💰""}}"
"Group Technical Director","65","{""emoji"":{""char"":""👔""}}"
"Group Technical Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Training Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Treasurer","65","{""emoji"":{""char"":""💰""}}"
"Group Treasury Manager","65","{""emoji"":{""char"":""👔""}}"
"Group Underwriter","65","{""emoji"":{""char"":""💰""}}"
"Group Vice President","65","{""emoji"":{""char"":""👔""}}"
"Group Vice President Human Resources","45","{""emoji"":{""char"":""🧑‍💼""}}"
"Group Vice President Sales","50","{""emoji"":{""char"":""💼""}}"
"Growth Consultant","75","{""emoji"":{""char"":""💼""}}"
"Growth Hacker","65","{""emoji"":{""char"":""📣""}}"
"Growth Manager","75","{""emoji"":{""char"":""👔""}}"
"Growth Marketer","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Growth Marketing Manager","65","{""emoji"":{""char"":""📣""}}"
"Growth Officer","75","{""emoji"":{""char"":""👮""}}"
"Growth Product Manager","65","{""emoji"":{""char"":""📋""}}"
"Growth Specialist","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Guard","80","{""emoji"":{""char"":""🔒""}}"
"Guest Artist","65","{""emoji"":{""char"":""🎨""}}"
"Guest Conductor","65","{""emoji"":{""char"":""🚗""}}"
"Guest Curator","65","{""emoji"":{""char"":""📚""}}"
"Guest Experience Associate","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Experience Manager","65","{""emoji"":{""char"":""👔""}}"
"Guest Instructor","65","{""emoji"":{""char"":""👨‍🏫""}}"
"Guest Lecturer","65","{""emoji"":{""char"":""👨‍🏫""}}"
"Guest Orchestra Director","65","{""emoji"":{""char"":""👔""}}"
"Guest Professor","75","{""emoji"":{""char"":""👨‍🏫""}}"
"Guest Relations Agent","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Relations Coordinator","65","{""emoji"":{""char"":""👔""}}"
"Guest Relations Executive","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Relations Manager","65","{""emoji"":{""char"":""👔""}}"
"Guest Relations Officer","65","{""emoji"":{""char"":""👮""}}"
"Guest Relations Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Relations Supervisor","65","{""emoji"":{""char"":""👔""}}"
"Guest Researcher","75","{""emoji"":{""char"":""🔬""}}"
"Guest Scientist","75","{""emoji"":{""char"":""🔬""}}"
"Guest Service Officer","65","{""emoji"":{""char"":""👮""}}"
"Guest Service Representative","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Service Team Lead","50","{""emoji"":{""char"":""👔""}}"
"Guest Services Associate","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Services Coordinator","65","{""emoji"":{""char"":""👔""}}"
"Guest Services Manager","65","{""emoji"":{""char"":""👔""}}"
"Guest Services Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Speaker","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Guest Teacher","75","{""emoji"":{""char"":""👨‍🏫""}}"
"Guesthouse Owner","65","{""emoji"":{""char"":""👔""}}"
"Guidance Counselor","65","{""emoji"":{""char"":""🧠""}}"
"Guide","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Guitar Specialist","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Guitar Teacher","75","{""emoji"":{""char"":""👨‍🏫""}}"
"Guitar Technician","75","{""emoji"":{""char"":""🔧""}}"
"Guitarist","80","{""emoji"":{""char"":""🎵""}}"
"Gunsmith","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Guru","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Gutter Cleaner","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Gymnast","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Gymnastics Coach","65","{""emoji"":{""char"":""🏅""}}"
"Gymnastics Instructor","65","{""emoji"":{""char"":""👨‍🏫""}}"
"Gynecologist","80","{""emoji"":{""char"":""🩺""}}"
"Gyrotonic Instructor","65","{""emoji"":{""char"":""👨‍🏫""}}"
"Hacker","80","{""emoji"":{""char"":""👨‍💻""}}"
"Hadoop Developer","75","{""emoji"":{""char"":""👨‍💻""}}"
"Hair And Makeup Artist","50","{""emoji"":{""char"":""🎨""}}"
"Hair Designer","75","{""emoji"":{""char"":""🎨""}}"
"Hair Makeup Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Hair Specialist","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Hairdresser","80","{""emoji"":{""char"":""💇""}}"
"Hairstylist","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Hall Director","75","{""emoji"":{""char"":""👔""}}"
"Hand Surgeon","75","{""emoji"":{""char"":""🩺""}}"
"Handler","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Hardlines Manager","75","{""emoji"":{""char"":""👔""}}"
"Hardware Architect","75","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Consultant","75","{""emoji"":{""char"":""💼""}}"
"Hardware Design Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Design Manager","65","{""emoji"":{""char"":""👔""}}"
"Hardware Designer","75","{""emoji"":{""char"":""🎨""}}"
"Hardware Developer","75","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Development Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Development Manager","65","{""emoji"":{""char"":""👔""}}"
"Hardware Engineer","75","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Engineering Intern","55","{""emoji"":{""char"":""🎓""}}"
"Hardware Engineering Manager","65","{""emoji"":{""char"":""👔""}}"
"Hardware Intern","65","{""emoji"":{""char"":""🎓""}}"
"Hardware Manager","75","{""emoji"":{""char"":""👔""}}"
"Hardware Network Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Networking Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Hardware Project Lead","55","{""emoji"":{""char"":""👔""}}"
"Hardware Project Manager","65","{""emoji"":{""char"":""👔""}}"
"Hardware Sales Associate","55","{""emoji"":{""char"":""💼""}}"
"Hardware Software Design Engineer","60","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Software Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Software Specialist","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Software Technician","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Specialist","75","{""emoji"":{""char"":""🧑‍💼""}}"
"Hardware Support Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Support Specialist","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Hardware System Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Team Lead","55","{""emoji"":{""char"":""👔""}}"
"Hardware Technician","75","{""emoji"":{""char"":""🔧""}}"
"Hardware Test Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Hardware Verification Engineer","65","{""emoji"":{""char"":""👨‍💻""}}"
"Harvest Manager","75","{""emoji"":{""char"":""👔""}}"
"Harvester","80","{""emoji"":{""char"":""🧑‍💼""}}"
"Hat Maker","65","{""emoji"":{""char"":""🧑‍💼""}}"
"Hatchery Manager","75","{""emoji"":{""char"":""👔""}}"
"Head","85","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Accountant","80","{""emoji"":{""char"":""💰""}}"
"Head Agency","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Application","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Athletic Trainer","60","{""emoji"":{""char"":""👨‍🏫""}}"
"Head Automation","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Banquet Server","60","{""emoji"":{""char"":""👨‍🍳""}}"
"Head Bartender","70","{""emoji"":{""char"":""👨‍🍳""}}"
"Head Baseball Coach","60","{""emoji"":{""char"":""🏅""}}"
"Head Basketball Coach","60","{""emoji"":{""char"":""🏅""}}"
"Head Brewer","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Business System","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Buyer","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Cashier","70","{""emoji"":{""char"":""🛒""}}"
"Head Chef","70","{""emoji"":{""char"":""👨‍🍳""}}"
"Head Clerk","70","{""emoji"":{""char"":""🛒""}}"
"Head Coach","70","{""emoji"":{""char"":""🏅""}}"
"Head Commerce","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Communication Department","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Computer Department","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Concierge","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Consultant","80","{""emoji"":{""char"":""💼""}}"
"Head Cook","70","{""emoji"":{""char"":""👨‍🍳""}}"
"Head Corporate Human Resources","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Counselor","70","{""emoji"":{""char"":""🧠""}}"
"Head Custodian","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Designer","80","{""emoji"":{""char"":""🎨""}}"
"Head Developer","80","{""emoji"":{""char"":""👨‍💻""}}"
"Head Editor","80","{""emoji"":{""char"":""✍️""}}"
"Head Engineer","80","{""emoji"":{""char"":""👨‍💻""}}"
"Head Finance Account","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Finance Operations","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Football Coach","60","{""emoji"":{""char"":""🏅""}}"
"Head Golf Professional","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Graphic Designer","70","{""emoji"":{""char"":""🎨""}}"
"Head Guard","70","{""emoji"":{""char"":""🔒""}}"
"Head Human Resources Administrative","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Human Resources Development","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information Communication Technology","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information Communication Technology Department","50","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information System","60","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information Technology Development","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information Technology Infrastructure","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Information Technology Security","55","{""emoji"":{""char"":""🔒""}}"
"Head Instructor","70","{""emoji"":{""char"":""👨‍🏫""}}"
"Head Lacrosse Coach","60","{""emoji"":{""char"":""🏅""}}"
"Head Legal Company Secretary","55","{""emoji"":{""char"":""⚖️""}}"
"Head Librarian","70","{""emoji"":{""char"":""📚""}}"
"Head Lifeguard","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Management Information System","55","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Manager","80","{""emoji"":{""char"":""👔""}}"
"Head Market","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head Men Basketball Coach","55","{""emoji"":{""char"":""🏅""}}"
"Head Network","70","{""emoji"":{""char"":""🧑‍💼""}}"
"Head of Account Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Accounting","60","{""emoji"":{""char"":""👔""}}"
"Head of Acquisition","60","{""emoji"":{""char"":""👔""}}"
"Head of Administration","60","{""emoji"":{""char"":""👔""}}"
"Head of Advertising","60","{""emoji"":{""char"":""📣""}}"
"Head of Analysis","60","{""emoji"":{""char"":""👔""}}"
"Head of Analytics","60","{""emoji"":{""char"":""📊""}}"
"Head of Application Development","55","{""emoji"":{""char"":""👔""}}"
"Head of Application Security","55","{""emoji"":{""char"":""🔒""}}"
"Head of Architecture","60","{""emoji"":{""char"":""👔""}}"
"Head of Art","60","{""emoji"":{""char"":""👔""}}"
"Head of Art Department","55","{""emoji"":{""char"":""👔""}}"
"Head of Artificial Intelligence","55","{""emoji"":{""char"":""👔""}}"
"Head of Asset Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Audit","60","{""emoji"":{""char"":""👔""}}"
"Head of Aviation","60","{""emoji"":{""char"":""👔""}}"
"Head of Back Office","55","{""emoji"":{""char"":""👔""}}"
"Head of Banking","60","{""emoji"":{""char"":""💰""}}"
"Head of Biology","60","{""emoji"":{""char"":""👔""}}"
"Head of Biometrics","60","{""emoji"":{""char"":""👔""}}"
"Head of Brand","60","{""emoji"":{""char"":""📣""}}"
"Head of Brand Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Business Analysis","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Consulting","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Development","55","{""emoji"":{""char"":""💼""}}"
"Head of Business Excellence","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Improvement","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Intelligence","55","{""emoji"":{""char"":""📊""}}"
"Head of Business Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Operations","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Planning","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Solutions","55","{""emoji"":{""char"":""👔""}}"
"Head of Business Support","55","{""emoji"":{""char"":""👔""}}"
"Head of Buying","60","{""emoji"":{""char"":""👔""}}"
"Head of Call Center","55","{""emoji"":{""char"":""👔""}}"
"Head of Capital Markets","55","{""emoji"":{""char"":""👔""}}"
"Head of Cash Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Change Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Chemistry","60","{""emoji"":{""char"":""👔""}}"
"Head of Civil Engineering","55","{""emoji"":{""char"":""👔""}}"
"Head of Client Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Client Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Clinical Operations","55","{""emoji"":{""char"":""👔""}}"
"Head of Clinical Research","55","{""emoji"":{""char"":""👔""}}"
"Head of Collections","60","{""emoji"":{""char"":""👔""}}"
"Head of Commercial","60","{""emoji"":{""char"":""👔""}}"
"Head of Commercial Department","55","{""emoji"":{""char"":""👔""}}"
"Head of Commercial Development","55","{""emoji"":{""char"":""👔""}}"
"Head of Commercial Finance","55","{""emoji"":{""char"":""👔""}}"
"Head of Commercial Operations","55","{""emoji"":{""char"":""👔""}}"
"Head of Communications","60","{""emoji"":{""char"":""📣""}}"
"Head of Community","60","{""emoji"":{""char"":""👔""}}"
"Head of Compensation Benefits","55","{""emoji"":{""char"":""👔""}}"
"Head of Compliance","60","{""emoji"":{""char"":""👔""}}"
"Head of Construction","60","{""emoji"":{""char"":""🔨""}}"
"Head of Consulting","60","{""emoji"":{""char"":""👔""}}"
"Head of Contact Center","55","{""emoji"":{""char"":""👔""}}"
"Head of Content","60","{""emoji"":{""char"":""👔""}}"
"Head of Contracts","60","{""emoji"":{""char"":""👔""}}"
"Head of Controlling","60","{""emoji"":{""char"":""👔""}}"
"Head of Copy","60","{""emoji"":{""char"":""👔""}}"
"Head of Corporate Affairs","55","{""emoji"":{""char"":""👔""}}"
"Head of Corporate Banking","55","{""emoji"":{""char"":""💰""}}"
"Head of Corporate Communications","55","{""emoji"":{""char"":""📣""}}"
"Head of Corporate Development","55","{""emoji"":{""char"":""👔""}}"
"Head of Corporate Finance","55","{""emoji"":{""char"":""👔""}}"
"Head of Corporate Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Corporate Sales","55","{""emoji"":{""char"":""💼""}}"
"Head of Corporate Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Creative Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Credinformation Technology Risk","50","{""emoji"":{""char"":""👔""}}"
"Head of Credit","60","{""emoji"":{""char"":""👔""}}"
"Head of Customer Care","55","{""emoji"":{""char"":""👔""}}"
"Head of Customer Experience","55","{""emoji"":{""char"":""👔""}}"
"Head of Customer Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Customer Relations","55","{""emoji"":{""char"":""👔""}}"
"Head of Customer Relationship Management","50","{""emoji"":{""char"":""👔""}}"
"Head of Customer Service","55","{""emoji"":{""char"":""👔""}}"
"Head of Customer Success","55","{""emoji"":{""char"":""👔""}}"
"Head of Customer Support","55","{""emoji"":{""char"":""👔""}}"
"Head of Cyber Security","55","{""emoji"":{""char"":""🔒""}}"
"Head of Data Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Data Science","55","{""emoji"":{""char"":""👔""}}"
"Head of Demand Generation","55","{""emoji"":{""char"":""👔""}}"
"Head of Department","60","{""emoji"":{""char"":""👔""}}"
"Head of Design","60","{""emoji"":{""char"":""👔""}}"
"Head of Design Department","55","{""emoji"":{""char"":""👔""}}"
"Head of Development","60","{""emoji"":{""char"":""👔""}}"
"Head of Development Department","55","{""emoji"":{""char"":""👔""}}"
"Head of DevOps","60","{""emoji"":{""char"":""👨‍💻""}}"
"Head of Digital","60","{""emoji"":{""char"":""👔""}}"
"Head of Digital Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Digital Media","55","{""emoji"":{""char"":""👔""}}"
"Head of Direct Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Direct Sales","55","{""emoji"":{""char"":""💼""}}"
"Head of Distribution","60","{""emoji"":{""char"":""👔""}}"
"Head of Diversity and Inclusion","50","{""emoji"":{""char"":""👔""}}"
"Head of Ecommerce","60","{""emoji"":{""char"":""👔""}}"
"Head of Economic Development","55","{""emoji"":{""char"":""👔""}}"
"Head of Education","60","{""emoji"":{""char"":""👔""}}"
"Head of Electrical Engineering","55","{""emoji"":{""char"":""👔""}}"
"Head of Employee Experience","55","{""emoji"":{""char"":""👔""}}"
"Head of Employee Relations","55","{""emoji"":{""char"":""👔""}}"
"Head of Employer Relations","55","{""emoji"":{""char"":""👔""}}"
"Head of Employer Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Energy","60","{""emoji"":{""char"":""👔""}}"
"Head of Engineering","90","{""emoji"":{""char"":""👔""}}"
"Head of Engineering Department","55","{""emoji"":{""char"":""👔""}}"
"Head of English Department","55","{""emoji"":{""char"":""👔""}}"
"Head of Environment","60","{""emoji"":{""char"":""👔""}}"
"Head of Equities","60","{""emoji"":{""char"":""👔""}}"
"Head of Equity Research","55","{""emoji"":{""char"":""👔""}}"
"Head of Ethics","60","{""emoji"":{""char"":""👔""}}"
"Head of Events","60","{""emoji"":{""char"":""👔""}}"
"Head of Facilities Management","55","{""emoji"":{""char"":""👔""}}"
"Head of Faculty","60","{""emoji"":{""char"":""👔""}}"
"Head of Finance","60","{""emoji"":{""char"":""👔""}}"
"Head of Finance and Accounting","50","{""emoji"":{""char"":""👔""}}"
"Head of Finance And Administration","50","{""emoji"":{""char"":""👔""}}"
"Head of Finance Department","55","{""emoji"":{""char"":""👔""}}"
"Head of Financial Accounting","55","{""emoji"":{""char"":""👔""}}"
"Head of Financial Control","55","{""emoji"":{""char"":""👔""}}"
"Head of Financial Institutions","55","{""emoji"":{""char"":""👔""}}"
"Head of Financial Planning","55","{""emoji"":{""char"":""👔""}}"
"Head of Financial Planning Analysis","50","{""emoji"":{""char"":""👔""}}"
"Head of Financial Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Fixed Income","55","{""emoji"":{""char"":""👔""}}"
"Head of Food Services","55","{""emoji"":{""char"":""👔""}}"
"Head of Fundraising","60","{""emoji"":{""char"":""👔""}}"
"Head of Global Compliance","55","{""emoji"":{""char"":""👔""}}"
"Head of Global Diversity and Inclusion","45","{""emoji"":{""char"":""👔""}}"
"Head of Global Ethics","55","{""emoji"":{""char"":""👔""}}"
"Head of Global Marketing","55","{""emoji"":{""char"":""📣""}}"
"Head of Global Operations","55","{""emoji"":{""char"":""👔""}}"
"Head of Global Sales","55","{""emoji"":{""char"":""💼""}}"
"Head of Government Relations","55","{""emoji"":{""char"":""👔""}}"
"Head of Growth","60","{""emoji"":{""char"":""👔""}}"
